"86"	"110000"
"110000"	"110100"
"86"	"120000"
"120000"	"120100"
"86"	"130000"
"130000"	"130100"
"130100"	"130107"
"130100"	"130111"
"130100"	"130121"
"130100"	"130123"
"130100"	"130125"
"130100"	"130126"
"130100"	"130127"
"130100"	"130128"
"130100"	"130129"
"130100"	"130130"
"130100"	"130131"
"130100"	"130132"
"130100"	"130133"
"130100"	"130183"
"130100"	"130184"
"130000"	"130200"
"130200"	"130223"
"130200"	"130224"
"130200"	"130225"
"130200"	"130227"
"130200"	"130229"
"130200"	"130281"
"130200"	"130283"
"130000"	"130300"
"130300"	"130306"
"130300"	"130321"
"130300"	"130322"
"130300"	"130324"
"130000"	"130400"
"130400"	"130421"
"130400"	"130423"
"130400"	"130424"
"130400"	"130425"
"130400"	"130426"
"130400"	"130427"
"130400"	"130428"
"130400"	"130429"
"130400"	"130430"
"130400"	"130431"
"130400"	"130432"
"130400"	"130433"
"130400"	"130434"
"130400"	"130435"
"130400"	"130481"
"130000"	"130500"
"130500"	"130521"
"130500"	"130522"
"130500"	"130524"
"130500"	"130525"
"130500"	"130526"
"130500"	"130527"
"130500"	"130528"
"130500"	"130529"
"130500"	"130530"
"130500"	"130531"
"130500"	"130532"
"130500"	"130533"
"130500"	"130534"
"130500"	"130535"
"130500"	"130581"
"130500"	"130582"
"130000"	"130600"
"130600"	"130607"
"130600"	"130608"
"130600"	"130609"
"130600"	"130623"
"130600"	"130624"
"130600"	"130626"
"130600"	"130627"
"130600"	"130628"
"130600"	"130629"
"130600"	"130630"
"130600"	"130631"
"130600"	"130632"
"130600"	"130633"
"130600"	"130634"
"130600"	"130635"
"130600"	"130636"
"130600"	"130637"
"130600"	"130638"
"130600"	"130681"
"130600"	"130683"
"130600"	"130684"
"130000"	"130700"
"130700"	"130705"
"130700"	"130721"
"130700"	"130722"
"130700"	"130723"
"130700"	"130724"
"130700"	"130725"
"130700"	"130726"
"130700"	"130727"
"130700"	"130728"
"130700"	"130729"
"130700"	"130730"
"130700"	"130731"
"130700"	"130732"
"130700"	"130733"
"130000"	"130800"
"130800"	"130802"
"130800"	"130821"
"130800"	"130822"
"130800"	"130823"
"130800"	"130824"
"130800"	"130825"
"130800"	"130826"
"130800"	"130827"
"130800"	"130828"
"130000"	"130900"
"130900"	"130921"
"130900"	"130922"
"130900"	"130923"
"130900"	"130924"
"130900"	"130925"
"130900"	"130926"
"130900"	"130927"
"130900"	"130928"
"130900"	"130929"
"130900"	"130930"
"130900"	"130981"
"130900"	"130982"
"130900"	"130983"
"130900"	"130984"
"130000"	"131000"
"131000"	"131022"
"131000"	"131023"
"131000"	"131024"
"131000"	"131025"
"131000"	"131026"
"131000"	"131028"
"131000"	"131081"
"131000"	"131082"
"130000"	"131100"
"131100"	"131121"
"131100"	"131122"
"131100"	"131123"
"131100"	"131124"
"131100"	"131125"
"131100"	"131126"
"131100"	"131127"
"131100"	"131128"
"131100"	"131181"
"131100"	"131182"
"139000"	"139001"
"139000"	"139002"
"86"	"140000"
"140000"	"140100"
"140100"	"140121"
"140100"	"140122"
"140100"	"140123"
"140100"	"140181"
"140000"	"140200"
"140200"	"140221"
"140200"	"140222"
"140200"	"140223"
"140200"	"140224"
"140200"	"140225"
"140200"	"140226"
"140200"	"140227"
"140000"	"140300"
"140300"	"140321"
"140300"	"140322"
"140000"	"140400"
"140400"	"140421"
"140400"	"140423"
"140400"	"140424"
"140400"	"140425"
"140400"	"140426"
"140400"	"140427"
"140400"	"140428"
"140400"	"140429"
"140400"	"140430"
"140400"	"140431"
"140400"	"140481"
"140000"	"140500"
"140500"	"140521"
"140500"	"140522"
"140500"	"140524"
"140500"	"140525"
"140500"	"140581"
"140000"	"140600"
"140600"	"140621"
"140600"	"140622"
"140600"	"140623"
"140600"	"140624"
"140000"	"140700"
"140700"	"140721"
"140700"	"140722"
"140700"	"140723"
"140700"	"140724"
"140700"	"140725"
"140700"	"140726"
"140700"	"140727"
"140700"	"140728"
"140700"	"140729"
"140700"	"140781"
"140000"	"140800"
"140800"	"140821"
"140800"	"140822"
"140800"	"140823"
"140800"	"140824"
"140800"	"140825"
"140800"	"140826"
"140800"	"140827"
"140800"	"140828"
"140800"	"140829"
"140800"	"140830"
"140800"	"140881"
"140800"	"140882"
"140000"	"140900"
"140900"	"140921"
"140900"	"140922"
"140900"	"140923"
"140900"	"140924"
"140900"	"140925"
"140900"	"140926"
"140900"	"140927"
"140900"	"140928"
"140900"	"140929"
"140900"	"140930"
"140900"	"140931"
"140900"	"140932"
"140900"	"140981"
"140000"	"141000"
"141000"	"141021"
"141000"	"141022"
"141000"	"141023"
"141000"	"141024"
"141000"	"141025"
"141000"	"141026"
"141000"	"141027"
"141000"	"141028"
"141000"	"141029"
"141000"	"141030"
"141000"	"141031"
"141000"	"141032"
"141000"	"141033"
"141000"	"141034"
"141000"	"141081"
"141000"	"141082"
"140000"	"141100"
"141100"	"141121"
"141100"	"141122"
"141100"	"141123"
"141100"	"141124"
"141100"	"141125"
"141100"	"141126"
"141100"	"141127"
"141100"	"141128"
"141100"	"141129"
"141100"	"141130"
"141100"	"141181"
"141100"	"141182"
"86"	"150000"
"150000"	"150100"
"150100"	"150121"
"150100"	"150122"
"150100"	"150123"
"150100"	"150124"
"150100"	"150125"
"150000"	"150200"
"150200"	"150221"
"150200"	"150222"
"150200"	"150223"
"150000"	"150300"
"150000"	"150400"
"150400"	"150421"
"150400"	"150422"
"150400"	"150423"
"150400"	"150424"
"150400"	"150425"
"150400"	"150426"
"150400"	"150428"
"150400"	"150429"
"150400"	"150430"
"150000"	"150500"
"150500"	"150521"
"150500"	"150522"
"150500"	"150523"
"150500"	"150524"
"150500"	"150525"
"150500"	"150526"
"150500"	"150581"
"150000"	"150600"
"150600"	"150621"
"150600"	"150622"
"150600"	"150623"
"150600"	"150624"
"150600"	"150625"
"150600"	"150626"
"150600"	"150627"
"150000"	"150700"
"150700"	"150721"
"150700"	"150722"
"150700"	"150723"
"150700"	"150724"
"150700"	"150725"
"150700"	"150726"
"150700"	"150727"
"150700"	"150781"
"150700"	"150782"
"150700"	"150783"
"150700"	"150784"
"150700"	"150785"
"150000"	"150800"
"150800"	"150821"
"150800"	"150822"
"150800"	"150823"
"150800"	"150824"
"150800"	"150825"
"150800"	"150826"
"150000"	"150900"
"150900"	"150921"
"150900"	"150922"
"150900"	"150923"
"150900"	"150924"
"150900"	"150925"
"150900"	"150926"
"150900"	"150927"
"150900"	"150928"
"150900"	"150929"
"150900"	"150981"
"150000"	"152200"
"152200"	"152201"
"152200"	"152202"
"152200"	"152221"
"152200"	"152222"
"152200"	"152223"
"152200"	"152224"
"150000"	"152500"
"152500"	"152501"
"152500"	"152502"
"152500"	"152522"
"152500"	"152523"
"152500"	"152524"
"152500"	"152525"
"152500"	"152526"
"152500"	"152527"
"152500"	"152528"
"152500"	"152529"
"152500"	"152530"
"152500"	"152531"
"150000"	"152900"
"152900"	"152921"
"152900"	"152922"
"152900"	"152923"
"86"	"210000"
"210000"	"210100"
"210100"	"210122"
"210100"	"210123"
"210100"	"210124"
"210100"	"210181"
"210000"	"210200"
"210200"	"210224"
"210200"	"210281"
"210200"	"210282"
"210200"	"210283"
"210000"	"210300"
"210300"	"210321"
"210300"	"210323"
"210300"	"210381"
"210000"	"210400"
"210400"	"210421"
"210400"	"210422"
"210400"	"210423"
"210000"	"210500"
"210500"	"210521"
"210500"	"210522"
"210000"	"210600"
"210600"	"210624"
"210600"	"210681"
"210600"	"210682"
"210000"	"210700"
"210700"	"210726"
"210700"	"210727"
"210700"	"210781"
"210700"	"210782"
"210000"	"210800"
"210800"	"210881"
"210800"	"210882"
"210000"	"210900"
"210900"	"210921"
"210900"	"210922"
"210000"	"211000"
"211000"	"211021"
"211000"	"211081"
"210000"	"211100"
"211100"	"211121"
"211100"	"211122"
"210000"	"211200"
"211200"	"211221"
"211200"	"211223"
"211200"	"211224"
"211200"	"211281"
"211200"	"211282"
"210000"	"211300"
"211300"	"211321"
"211300"	"211322"
"211300"	"211324"
"211300"	"211381"
"211300"	"211382"
"210000"	"211400"
"211400"	"211421"
"211400"	"211422"
"211400"	"211481"
"86"	"220000"
"220000"	"220100"
"220100"	"220122"
"220100"	"220182"
"220100"	"220183"
"220000"	"220200"
"220200"	"220221"
"220200"	"220281"
"220200"	"220282"
"220200"	"220283"
"220200"	"220284"
"220000"	"220300"
"220300"	"220322"
"220300"	"220323"
"220300"	"220381"
"220300"	"220382"
"220000"	"220400"
"220400"	"220421"
"220400"	"220422"
"220000"	"220500"
"220500"	"220521"
"220500"	"220523"
"220500"	"220524"
"220500"	"220581"
"220500"	"220582"
"220000"	"220600"
"220600"	"220605"
"220600"	"220621"
"220600"	"220622"
"220600"	"220623"
"220600"	"220681"
"220000"	"220700"
"220700"	"220721"
"220700"	"220722"
"220700"	"220723"
"220700"	"220781"
"220000"	"220800"
"220800"	"220821"
"220800"	"220822"
"220800"	"220881"
"220800"	"220882"
"220000"	"222400"
"222400"	"222401"
"222400"	"222402"
"222400"	"222403"
"222400"	"222404"
"222400"	"222405"
"222400"	"222406"
"222400"	"222424"
"222400"	"222426"
"86"	"230000"
"230000"	"230100"
"230100"	"230111"
"230100"	"230123"
"230100"	"230124"
"230100"	"230125"
"230100"	"230126"
"230100"	"230127"
"230100"	"230128"
"230100"	"230129"
"230100"	"230183"
"230100"	"230184"
"230000"	"230200"
"230200"	"230221"
"230200"	"230223"
"230200"	"230224"
"230200"	"230225"
"230200"	"230227"
"230200"	"230229"
"230200"	"230230"
"230200"	"230231"
"230200"	"230281"
"230000"	"230300"
"230300"	"230321"
"230300"	"230381"
"230300"	"230382"
"230000"	"230400"
"230400"	"230421"
"230400"	"230422"
"230000"	"230500"
"230500"	"230521"
"230500"	"230522"
"230500"	"230523"
"230500"	"230524"
"230000"	"230600"
"230600"	"230621"
"230600"	"230622"
"230600"	"230623"
"230600"	"230624"
"230000"	"230700"
"230700"	"230722"
"230700"	"230781"
"230000"	"230800"
"230800"	"230822"
"230800"	"230826"
"230800"	"230828"
"230800"	"230833"
"230800"	"230881"
"230800"	"230882"
"230000"	"230900"
"230900"	"230921"
"230000"	"231000"
"231000"	"231024"
"231000"	"231025"
"231000"	"231081"
"231000"	"231083"
"231000"	"231084"
"231000"	"231085"
"230000"	"231100"
"231100"	"231121"
"231100"	"231123"
"231100"	"231124"
"231100"	"231181"
"231100"	"231182"
"230000"	"231200"
"231200"	"231221"
"231200"	"231222"
"231200"	"231223"
"231200"	"231224"
"231200"	"231225"
"231200"	"231226"
"231200"	"231281"
"231200"	"231282"
"231200"	"231283"
"230000"	"232700"
"232700"	"232721"
"232700"	"232722"
"232700"	"232723"
"86"	"310000"
"310000"	"310100"
"86"	"320000"
"320000"	"320100"
"320100"	"320117"
"320100"	"320118"
"320000"	"320200"
"320200"	"320281"
"320200"	"320282"
"320000"	"320300"
"320300"	"320312"
"320300"	"320321"
"320300"	"320322"
"320300"	"320324"
"320300"	"320381"
"320300"	"320382"
"320000"	"320400"
"320400"	"320481"
"320000"	"320500"
"320500"	"320581"
"320500"	"320582"
"320500"	"320583"
"320500"	"320585"
"320000"	"320600"
"320600"	"320621"
"320600"	"320623"
"320600"	"320681"
"320600"	"320682"
"320600"	"320684"
"320000"	"320700"
"320700"	"320707"
"320700"	"320722"
"320700"	"320723"
"320700"	"320724"
"320000"	"320800"
"320800"	"320826"
"320800"	"320829"
"320800"	"320830"
"320800"	"320831"
"320000"	"320900"
"320900"	"320903"
"320900"	"320921"
"320900"	"320922"
"320900"	"320923"
"320900"	"320924"
"320900"	"320925"
"320900"	"320981"
"320000"	"321000"
"321000"	"321023"
"321000"	"321081"
"321000"	"321084"
"320000"	"321100"
"321100"	"321181"
"321100"	"321182"
"321100"	"321183"
"320000"	"321200"
"321200"	"321281"
"321200"	"321282"
"321200"	"321283"
"320000"	"321300"
"321300"	"321311"
"321300"	"321322"
"321300"	"321323"
"321300"	"321324"
"86"	"330000"
"330000"	"330100"
"330100"	"330122"
"330100"	"330127"
"330100"	"330182"
"330100"	"330185"
"330000"	"330200"
"330200"	"330225"
"330200"	"330226"
"330200"	"330281"
"330200"	"330282"
"330200"	"330283"
"330000"	"330300"
"330300"	"330305"
"330300"	"330324"
"330300"	"330326"
"330300"	"330327"
"330300"	"330328"
"330300"	"330329"
"330300"	"330381"
"330300"	"330382"
"330000"	"330400"
"330400"	"330421"
"330400"	"330424"
"330400"	"330481"
"330400"	"330482"
"330400"	"330483"
"330000"	"330500"
"330500"	"330521"
"330500"	"330522"
"330500"	"330523"
"330000"	"330600"
"330600"	"330624"
"330600"	"330681"
"330600"	"330683"
"330000"	"330700"
"330700"	"330723"
"330700"	"330726"
"330700"	"330727"
"330700"	"330781"
"330700"	"330782"
"330700"	"330783"
"330700"	"330784"
"330000"	"330800"
"330800"	"330822"
"330800"	"330824"
"330800"	"330825"
"330800"	"330881"
"330000"	"330900"
"330900"	"330921"
"330900"	"330922"
"330000"	"331000"
"331000"	"331021"
"331000"	"331022"
"331000"	"331023"
"331000"	"331024"
"331000"	"331081"
"331000"	"331082"
"330000"	"331100"
"331100"	"331121"
"331100"	"331122"
"331100"	"331123"
"331100"	"331124"
"331100"	"331125"
"331100"	"331126"
"331100"	"331127"
"331100"	"331181"
"86"	"340000"
"340000"	"340100"
"340100"	"340121"
"340100"	"340122"
"340100"	"340123"
"340100"	"340124"
"340100"	"340181"
"340000"	"340200"
"340200"	"340221"
"340200"	"340222"
"340200"	"340223"
"340200"	"340225"
"340000"	"340300"
"340300"	"340321"
"340300"	"340322"
"340300"	"340323"
"340000"	"340400"
"340400"	"340421"
"340000"	"340500"
"340500"	"340521"
"340500"	"340522"
"340500"	"340523"
"340000"	"340600"
"340600"	"340621"
"340000"	"340700"
"340700"	"340721"
"340000"	"340800"
"340800"	"340822"
"340800"	"340823"
"340800"	"340824"
"340800"	"340825"
"340800"	"340826"
"340800"	"340827"
"340800"	"340828"
"340800"	"340881"
"340000"	"341000"
"341000"	"341021"
"341000"	"341022"
"341000"	"341023"
"341000"	"341024"
"340000"	"341100"
"341100"	"341122"
"341100"	"341124"
"341100"	"341125"
"341100"	"341126"
"341100"	"341181"
"341100"	"341182"
"340000"	"341200"
"341200"	"341221"
"341200"	"341222"
"341200"	"341225"
"341200"	"341226"
"341200"	"341282"
"340000"	"341300"
"341300"	"341321"
"341300"	"341322"
"341300"	"341323"
"341300"	"341324"
"340000"	"341500"
"341500"	"341521"
"341500"	"341522"
"341500"	"341523"
"341500"	"341524"
"341500"	"341525"
"340000"	"341600"
"341600"	"341621"
"341600"	"341622"
"341600"	"341623"
"340000"	"341700"
"341700"	"341721"
"341700"	"341722"
"341700"	"341723"
"340000"	"341800"
"341800"	"341821"
"341800"	"341822"
"341800"	"341823"
"341800"	"341824"
"341800"	"341825"
"341800"	"341881"
"86"	"350000"
"350000"	"350100"
"350100"	"350121"
"350100"	"350122"
"350100"	"350123"
"350100"	"350124"
"350100"	"350125"
"350100"	"350128"
"350100"	"350181"
"350100"	"350182"
"350000"	"350200"
"350000"	"350300"
"350300"	"350322"
"350000"	"350400"
"350400"	"350421"
"350400"	"350423"
"350400"	"350424"
"350400"	"350425"
"350400"	"350426"
"350400"	"350427"
"350400"	"350428"
"350400"	"350429"
"350400"	"350430"
"350400"	"350481"
"350000"	"350500"
"350500"	"350521"
"350500"	"350524"
"350500"	"350525"
"350500"	"350526"
"350500"	"350527"
"350500"	"350581"
"350500"	"350582"
"350500"	"350583"
"350000"	"350600"
"350600"	"350622"
"350600"	"350623"
"350600"	"350624"
"350600"	"350625"
"350600"	"350626"
"350600"	"350627"
"350600"	"350628"
"350600"	"350629"
"350600"	"350681"
"350000"	"350700"
"350700"	"350721"
"350700"	"350722"
"350700"	"350723"
"350700"	"350724"
"350700"	"350725"
"350700"	"350781"
"350700"	"350782"
"350700"	"350783"
"350000"	"350800"
"350800"	"350803"
"350800"	"350821"
"350800"	"350823"
"350800"	"350824"
"350800"	"350825"
"350800"	"350881"
"350000"	"350900"
"350900"	"350921"
"350900"	"350922"
"350900"	"350923"
"350900"	"350924"
"350900"	"350925"
"350900"	"350926"
"350900"	"350981"
"350900"	"350982"
"86"	"360000"
"360000"	"360100"
"360100"	"360105"
"360100"	"360112"
"360100"	"360121"
"360100"	"360123"
"360100"	"360124"
"360000"	"360200"
"360200"	"360222"
"360200"	"360281"
"360000"	"360300"
"360300"	"360321"
"360300"	"360322"
"360300"	"360323"
"360000"	"360400"
"360400"	"360402"
"360400"	"360421"
"360400"	"360423"
"360400"	"360424"
"360400"	"360425"
"360400"	"360426"
"360400"	"360427"
"360400"	"360428"
"360400"	"360429"
"360400"	"360430"
"360400"	"360481"
"360400"	"360482"
"360000"	"360500"
"360500"	"360521"
"360000"	"360600"
